,adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
20,False,/2ycdhulWPq2C69lYxKKWFgzJjog.jpg,"[10751, 35, 16]",598331,en,Rumble,"In a world where monster wrestling is a global sport and monsters are superstar athletes, teenage Winnie seeks to follow in her father’s footsteps by coaching a loveable underdog monster into a champion.",12.039,/eK5t1LcRG6k4R0ZY2aJxoU8Tfse.jpg,2022-01-22,Rumble,False,0,0
21,False,,"[16, 35, 10751]",479017,en,Untitled Disney Animation Studios,,9.734,,2022-11-23,Untitled Disney Animation Studios,False,0,0
22,False,,"[28, 12]",335977,en,Indiana Jones 5,Fifth and final movie in the Indiana Jones franchise.,11.97,/pn0Wg5SgiEco44t3LSF9nH4fI4Y.jpg,2022-07-28,Indiana Jones 5,False,0,0
23,False,,[10751],508948,en,Untitled Disney Live Action Project (2),Plot unknown.,9.416,,2022-07-08,Untitled Disney Live Action Project (2),False,0,0
24,False,,[10751],508953,en,Untitled Disney Live Action Project (4),Plot unknown.,9.147,,2022-11-04,Untitled Disney Live Action Project (4),False,0,0
25,False,,[10751],508946,en,Untitled Disney Live Action Project (1),Plot unknown.,9.096,,2022-05-27,Untitled Disney Live Action Project (1),False,0,0
26,False,,[27],641283,en,Untitled Blumhouse Productions Project (I),Plot unknown.,8.422,,2022-05-13,Untitled Blumhouse Productions Project (I),False,0,0
27,False,,"[18, 28]",677179,en,Creed III,The third installment of Creed franchise.,9.03,,2022-11-23,Creed III,False,0,0
28,False,,[27],762504,en,Untitled Jordan Peele Horror Project,Plot TBA.,9.854,,2022-07-22,Untitled Jordan Peele Horror Project,False,0,0
29,False,,"[53, 80]",425274,en,Now You See Me 3,A third installment of the 'Now You See Me' franchise. Plot undisclosed.,7.322,,2022-01-01,Now You See Me 3,False,0,0
30,False,/x0FXrDr58ZuP36zQkRC0EEmjeFY.jpg,"[27, 53]",646385,en,Scream,"The fifth film in the ""Scream"" franchise  will follow a woman returning to her hometown to try to find out who has been committing a series of vicious crimes.",7.919,/rBl7ZBw7FOTvUc3Pi2jMWnHVb3n.jpg,2022-01-12,Scream,False,0,0
31,False,,"[16, 35, 28, 12, 10751]",687511,en,The Angry Birds Movie 3,,7.687,,2022-03-10,The Angry Birds Movie 3,False,0,0
32,False,,"[35, 28, 10749]",752623,en,The Lost City of D,"Follows a reclusive romance novelist who was sure nothing could be worse than getting stuck on a book tour with her cover model, until a kidnapping attempt sweeps them both into a cutthroat jungle adventure, proving life can be so much stranger, and more romantic, than any of her paperback fictions.",7.417,,2022-04-13,The Lost City of D,False,0,0
33,False,,"[80, 18, 27, 53]",509679,en,Payne & Redemption,"The story of ""Payne & Redemption"" surrounds the psychological trauma endured by the film's main character, a weathered New York Detective, and his journey to seek redemption, after having to deal with a long line of traumatic incidents that have occurred in his recent life.",6.645,/npkHrKSkySeWtzw326gOKJEc4f6.jpg,2022-10-04,Payne & Redemption,False,0,0
34,False,,"[28, 878]",667538,en,Untitled Transformers Movie,,6.835,/mxFgCXWVw7aSlOovDeZl0rdq2ij.jpg,2022-06-24,Untitled Transformers Movie,False,0,0
35,False,,[35],528320,en,Legally Blonde 3,The sequel to the two famous Legally Blonde movies.,6.474,,2022-05-20,Legally Blonde 3,False,0,0
36,False,/u1OYrMwONCBp0Au6qETRxx4Xd2I.jpg,"[18, 10402]",614934,en,Elvis,"A biopic about Elvis Presley, with focus on his early years.",5.97,/85Jh7gotsavvgKrtV6jOCFGapaL.jpg,2022-06-03,Elvis,False,0,0
37,False,,"[18, 9648, 53]",597208,en,Nightmare Alley,An ambitious young carny with a talent for manipulating people with a few well-chosen words hooks up with a female psychiatrist who is even more dangerous than he is.,6.173,,2021-12-03,Nightmare Alley,False,0,0
38,False,,"[35, 10749, 10402]",615904,en,Marry Me,Explores the possibilities of what might happen when a superstar marries an average Joe as a joke and discovers that perhaps there are no accidents.,6.98,/afbQcRpMUcGWpllUDJvIadceugu.jpg,2022-02-10,Marry Me,False,0,0
39,False,/nNunuXincMqMg1lcVIv3hYspkzY.jpg,"[16, 35, 10751]",508947,en,Turning Red,"Thirteen year old Mei is experiencing the awkwardness of being a teenager with a twist – when she gets too excited, she transforms into a giant red panda.",5.219,/b5hOoNjY6ZirIPQBC5dy9oNURn.jpg,2022-03-11,Turning Red,False,0,0
40,False,,"[35, 10749]",614939,en,Bros,Two men with commitment problems attempt a relationship.,6.157,,2022-08-12,Bros,False,0,0
41,False,/32RrclFHo3SLvx3o3MDpBeWS9rs.jpg,"[28, 878]",496318,hi,Krrish 4,,5.386,/v0flRsjnl2CaWTHIHlUYJ2UEgq1.jpg,2022-12-31,Krrish 4,False,0,0
42,False,,[27],609972,en,Paranormal Activity 7,,7.142,/y3JAO8oS40pZGJ0iB10tskJyUVX.jpg,2022-03-04,Paranormal Activity 7,False,0,0
43,False,/iWEITcAt9GNLwzFejVeHbmi0BPX.jpg,"[878, 16]",718789,en,Lightyear,"The definitive origin story of the original Buzz Lightyear that reveals how the young test pilot became the space ranger he is today, the film will be the same crowd-pleasing action film that started the Buzz Lightyear toy line in the Toy Story universe.",4.864,/yrS6t6lFdgqriaEzFch6fAP1D15.jpg,2022-06-16,Lightyear,False,0,0
44,False,,[18],615777,en,Babylon,"Set in Hollywood during the transition from silent films to talkies, focusing on a mixture of historical and fictional characters. Plot unknown.",5.097,/1jwTB27ZNPtszKcayYwGnunhpAy.jpg,2022-12-25,Babylon,False,0,0
45,False,,[16],615127,en,Hello Kitty,Plot Unknown. An animated feature film based on the Hello Kitty character.,4.578,/nItu2O643v0JMk02Y1jkd9KtMvx.jpg,2022-12-31,Hello Kitty,False,0,0
46,False,,"[16, 14, 10402]",592983,en,Spellbound,"The story of Elian, a teenager who comes of age using her magical powers to defend her family when the opposing forces of light and darkness threaten to divide her kingdom.",6.078,,2022-11-11,Spellbound,False,0,0
47,False,/bszIonbq5lxRJGNQiIpRZLHvI01.jpg,"[28, 53]",522016,en,The 355,A group of top female agents from government agencies around the globe try to stop an organization from acquiring a deadly weapon to send the world into chaos.,7.356,/xef9Ht77B2igqZv754HNdW8qZCk.jpg,2022-01-13,The 355,False,0,0
48,False,/jRbBo7648nYD0QYUAvWBmOLyODe.jpg,[27],748230,en,Salem's Lot,"Writer Ben Mears returns to the town of Salem’s Lot in Maine, where he had spent part of his childhood, only to discover that the residents are becoming vampires.",6.856,/tpakTWaXcG4H4qIi8hMOjat6oWx.jpg,2022-01-01,Salem's Lot,False,0,0
49,False,,"[35, 10402]",82527,en,Seoul Girls,"A Korean American high school girl and her friends who enter a worldwide talent competition to be the opening act for the world’s biggest K-pop boy band. With help from an ex-member of a British girl group and a former K-pop trainee, the Seoul Girls find their voices on the world’s biggest stage.",4.548,,2022-12-31,Seoul Girls,False,0,0
50,False,/pNbTHQCU8h0qlun3yhSQ7cZqoNg.jpg,"[27, 53]",347196,en,Wolf Creek 3,"Mick Taylor, the infamous killer, is once again hunting for tourists. This time the whole thing is a little more difficult because he himself is the victim of an assassination attempt and in the last part is chased by a young camper named Mason Enqvist who lost his brother a few months ago. His bigger brother Rutger Enqvist was murdered by Mick Taylor on an outing with his girlfriend, so he decided to take revenge.",4.805,/dqL3JDcfubhClEoVUWRuzKaxn4K.jpg,2022-09-08,Wolf Creek 3,False,0,0
51,False,,"[10752, 18, 36]",650031,da,Skyggen i mit øje,The story behind the accidental bombing of a Copenhagen French school during the British Royal Air Force's 1945 attack on nearby Gestapo headquarters.,5.326,,2022-01-06,Shadows in My Eyes,False,0,0
52,False,,[27],462625,en,The Crooked Man,"The movie, a spin-off of The Conjuring franchise, focuses on a character from an English nursery rhyme called ""There Was a Crooked Man"".",4.761,,2022-12-31,The Crooked Man,False,0,0
53,False,,"[18, 36, 10752]",458896,en,The Nightingale,The lives of two sisters living in France are torn apart at the onset of World War II.,3.747,,2022-12-23,The Nightingale,False,0,0
54,False,,"[35, 10751]",566688,en,Sesame Street,Musical film based on the children's television show.,4.759,/9HIXFP71LLLfklluhy9iQenVWXH.jpg,2022-01-13,Sesame Street,False,0,0
55,False,,"[16, 35]",609271,en,Under the Boardwalk,Grease-like musical set on the Jersey Shore where sea crab tourists clash with land crab townies.,4.719,,2022-07-22,Under the Boardwalk,False,0,0
56,False,,"[18, 36]",492253,en,Newsflash,"On November 22, 1963 CBS newsman Walter Cronkite is given the task of reporting on live television about President John F. Kennedy's assassination in Texas.",3.996,,2022-01-01,Newsflash,False,0,0
57,False,,"[28, 14, 10751, 16, 35]",566882,en,The LEGO Batman Movie 2,Sequel to 'The Lego Batman Movie' (2017),4.732,,2022-02-04,The LEGO Batman Movie 2,False,0,0
58,False,,"[80, 18]",789371,en,Kings Of Astoria,"From indie filmmaking partners Giuseppe and Giacomo Davi comes a new, startlingly original take on the mob movie genre. Freshly released from prison after being arrested at the young age of 16, former crime boss Giuseppe Todd has to come to terms and grow with a crime family that's moved on without him.",3.931,/oILJsJRIw6CbG00GgxBOaGEBiiQ.jpg,2022-06-17,Kings Of Astoria,False,0,0
59,False,,"[16, 35]",585511,en,Luck,"The unluckiest girl in the world, who after stumbling upon the never-before-seen world of good and back luck, must join together with magical creatures to uncover a force more powerful than even luck itself.",4.442,,2022-02-18,Luck,False,0,0
60,False,,"[28, 878, 10752]",621911,en,World War 3,An examination of what the world might look like in the future of the 21st century.,4.154,/rtQk8sQLd0jWN7Ojhxy1VV6W6in.jpg,2022-12-31,World War 3,False,0,0
61,False,,[18],496178,en,1984,A man struggles to keep his autonomy under an oppressive regime that monitors his every move.,4.398,/ApzdMuH6BPRDGfHcjcjicZQQhtU.jpg,2022-12-31,1984,False,0,0
62,False,,"[35, 16, 10751]",315162,en,Puss in Boots: The Last Wish,"Puss in Boots discovers that his passion for adventure has taken its toll: He has burned through eight of his nine lives, leaving him with only one life left. Puss sets out on an epic journey to find the mythical Last Wish and restore his nine lives.",3.841,/2PaMTHdbF6L1QAOMDunjsvWmySF.jpg,2022-09-23,Puss in Boots: The Last Wish,False,0,0
63,False,,"[16, 12, 28, 10751, 35]",539681,en,League of the Super-Pets,Animated Film About The Pets of  DC Heroes,3.577,/oZmaoKnmiRhJOcTWmum27CJdhZP.jpg,2022-05-19,League of the Super-Pets,False,0,0
64,False,,[53],508957,en,Shrew’s Nest,Remake of the 2014 Juanfer Andres-Esteban Roel Spanish movie.,3.302,,2022-12-31,Shrew’s Nest,False,0,0
65,False,,[37],497819,en,Y,"Set in 1916, an aging cavalryman leads a team of men to hunt down the Mexican revolutionary Pancho Villa. However, after an ambush in which most of the men are killed, the cavalryman must struggle to survive in the desert.",3.55,,2022-12-31,Y,False,0,0
66,False,,[28],787280,en,Jason Charger 3,After years on the run Jason Charger is back to settle the score,3.053,/krDePMUBA85bkk4WjCkcenZl2c.jpg,2022-03-15,Jason Charger 3,False,0,0
67,False,,"[12, 14, 10751]",493529,en,Dungeons & Dragons,"Based on the popular dice board game and live-action remake to the 80s cartoon of the same name, where a group of misfit teens get teleported to a fantasy realm.",3.287,/efNoFKFS4td30ut8GGnEtqAaGbH.jpg,2022-05-25,Dungeons & Dragons,False,0,0
68,False,,[53],551405,sr,Apsurdni eksperiment,"The film is conceived as a video game where every link in society, from the highest to the lowest has its role in creating the perfect vision of fraud, not knowing who cheats, and who is deceived.",2.307,/syzRV2qs738wTurjFV1EPlL11x6.jpg,2022-01-01,The Absurd Scam,False,0,0
69,False,,"[28, 53]",763285,en,Ambulance,Two partners in crime commit a robbery and are forced to steal an ambulance during their getaway.,4.512,,2022-02-17,Ambulance,False,0,0
70,False,,"[878, 18]",768489,en,Lacrimosa,"With a global pandemic turning the world upside down, a man and his young son try to fend off the apocalyptic problems while fighting for survival.",2.764,/mk1kgPAoV3mQpK2g1wVxoJ7VLgC.jpg,2022-10-31,Lacrimosa,False,0,0
